base_key,split,exco_out,relationship_out,has_exco,has_relationship,src_exco_member,src_relationship_member
ADE-Affordance/training/h/highway/ADE_train_00009167,training,./ADE-Affordance-flat/training/ADE_train_00009167_exco.json,./ADE-Affordance-flat/training/ADE_train_00009167_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009167_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009167_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009172,training,./ADE-Affordance-flat/training/ADE_train_00009172_exco.json,./ADE-Affordance-flat/training/ADE_train_00009172_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009172_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009172_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009174,training,./ADE-Affordance-flat/training/ADE_train_00009174_exco.json,./ADE-Affordance-flat/training/ADE_train_00009174_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009174_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009174_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009176,training,./ADE-Affordance-flat/training/ADE_train_00009176_exco.json,./ADE-Affordance-flat/training/ADE_train_00009176_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009176_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009176_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009179,training,,./ADE-Affordance-flat/training/ADE_train_00009179_relationship.txt,0,1,,ADE-Affordance/training/h/highway/ADE_train_00009179_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009181,training,./ADE-Affordance-flat/training/ADE_train_00009181_exco.json,./ADE-Affordance-flat/training/ADE_train_00009181_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009181_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009181_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009188,training,./ADE-Affordance-flat/training/ADE_train_00009188_exco.json,./ADE-Affordance-flat/training/ADE_train_00009188_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009188_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009188_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009189,training,./ADE-Affordance-flat/training/ADE_train_00009189_exco.json,./ADE-Affordance-flat/training/ADE_train_00009189_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009189_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009189_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009197,training,./ADE-Affordance-flat/training/ADE_train_00009197_exco.json,./ADE-Affordance-flat/training/ADE_train_00009197_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009197_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009197_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009215,training,./ADE-Affordance-flat/training/ADE_train_00009215_exco.json,./ADE-Affordance-flat/training/ADE_train_00009215_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009215_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009215_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009249,training,./ADE-Affordance-flat/training/ADE_train_00009249_exco.json,./ADE-Affordance-flat/training/ADE_train_00009249_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009249_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009249_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009250,training,./ADE-Affordance-flat/training/ADE_train_00009250_exco.json,./ADE-Affordance-flat/training/ADE_train_00009250_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009250_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009250_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009261,training,./ADE-Affordance-flat/training/ADE_train_00009261_exco.json,./ADE-Affordance-flat/training/ADE_train_00009261_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009261_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009261_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009263,training,./ADE-Affordance-flat/training/ADE_train_00009263_exco.json,./ADE-Affordance-flat/training/ADE_train_00009263_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009263_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009263_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009264,training,./ADE-Affordance-flat/training/ADE_train_00009264_exco.json,./ADE-Affordance-flat/training/ADE_train_00009264_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009264_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009264_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009266,training,./ADE-Affordance-flat/training/ADE_train_00009266_exco.json,./ADE-Affordance-flat/training/ADE_train_00009266_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009266_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009266_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009269,training,./ADE-Affordance-flat/training/ADE_train_00009269_exco.json,./ADE-Affordance-flat/training/ADE_train_00009269_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009269_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009269_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009272,training,./ADE-Affordance-flat/training/ADE_train_00009272_exco.json,./ADE-Affordance-flat/training/ADE_train_00009272_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009272_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009272_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009273,training,./ADE-Affordance-flat/training/ADE_train_00009273_exco.json,./ADE-Affordance-flat/training/ADE_train_00009273_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009273_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009273_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009275,training,./ADE-Affordance-flat/training/ADE_train_00009275_exco.json,./ADE-Affordance-flat/training/ADE_train_00009275_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009275_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009275_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009278,training,./ADE-Affordance-flat/training/ADE_train_00009278_exco.json,./ADE-Affordance-flat/training/ADE_train_00009278_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009278_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009278_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009280,training,./ADE-Affordance-flat/training/ADE_train_00009280_exco.json,./ADE-Affordance-flat/training/ADE_train_00009280_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009280_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009280_relationship.txt
ADE-Affordance/training/h/highway/ADE_train_00009282,training,./ADE-Affordance-flat/training/ADE_train_00009282_exco.json,./ADE-Affordance-flat/training/ADE_train_00009282_relationship.txt,1,1,ADE-Affordance/training/h/highway/ADE_train_00009282_exco.json,ADE-Affordance/training/h/highway/ADE_train_00009282_relationship.txt
ADE-Affordance/training/h/hill/ADE_train_00009286,training,./ADE-Affordance-flat/training/ADE_train_00009286_exco.json,./ADE-Affordance-flat/training/ADE_train_00009286_relationship.txt,1,1,ADE-Affordance/training/h/hill/ADE_train_00009286_exco.json,ADE-Affordance/training/h/hill/ADE_train_00009286_relationship.txt
ADE-Affordance/training/h/hill/ADE_train_00009313,training,./ADE-Affordance-flat/training/ADE_train_00009313_exco.json,./ADE-Affordance-flat/training/ADE_train_00009313_relationship.txt,1,1,ADE-Affordance/training/h/hill/ADE_train_00009313_exco.json,ADE-Affordance/training/h/hill/ADE_train_00009313_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009314,training,./ADE-Affordance-flat/training/ADE_train_00009314_exco.json,./ADE-Affordance-flat/training/ADE_train_00009314_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009314_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009314_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009315,training,./ADE-Affordance-flat/training/ADE_train_00009315_exco.json,./ADE-Affordance-flat/training/ADE_train_00009315_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009315_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009315_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009316,training,./ADE-Affordance-flat/training/ADE_train_00009316_exco.json,./ADE-Affordance-flat/training/ADE_train_00009316_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009316_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009316_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009317,training,./ADE-Affordance-flat/training/ADE_train_00009317_exco.json,./ADE-Affordance-flat/training/ADE_train_00009317_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009317_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009317_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009318,training,./ADE-Affordance-flat/training/ADE_train_00009318_exco.json,,1,0,ADE-Affordance/training/h/home_office/ADE_train_00009318_exco.json,
ADE-Affordance/training/h/home_office/ADE_train_00009319,training,./ADE-Affordance-flat/training/ADE_train_00009319_exco.json,./ADE-Affordance-flat/training/ADE_train_00009319_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009319_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009319_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009320,training,./ADE-Affordance-flat/training/ADE_train_00009320_exco.json,./ADE-Affordance-flat/training/ADE_train_00009320_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009320_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009320_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009321,training,./ADE-Affordance-flat/training/ADE_train_00009321_exco.json,./ADE-Affordance-flat/training/ADE_train_00009321_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009321_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009321_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009322,training,./ADE-Affordance-flat/training/ADE_train_00009322_exco.json,./ADE-Affordance-flat/training/ADE_train_00009322_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009322_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009322_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009323,training,./ADE-Affordance-flat/training/ADE_train_00009323_exco.json,./ADE-Affordance-flat/training/ADE_train_00009323_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009323_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009323_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009324,training,./ADE-Affordance-flat/training/ADE_train_00009324_exco.json,./ADE-Affordance-flat/training/ADE_train_00009324_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009324_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009324_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009325,training,./ADE-Affordance-flat/training/ADE_train_00009325_exco.json,./ADE-Affordance-flat/training/ADE_train_00009325_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009325_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009325_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009326,training,./ADE-Affordance-flat/training/ADE_train_00009326_exco.json,./ADE-Affordance-flat/training/ADE_train_00009326_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009326_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009326_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009327,training,./ADE-Affordance-flat/training/ADE_train_00009327_exco.json,./ADE-Affordance-flat/training/ADE_train_00009327_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009327_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009327_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009328,training,./ADE-Affordance-flat/training/ADE_train_00009328_exco.json,./ADE-Affordance-flat/training/ADE_train_00009328_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009328_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009328_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009331,training,./ADE-Affordance-flat/training/ADE_train_00009331_exco.json,./ADE-Affordance-flat/training/ADE_train_00009331_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009331_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009331_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009332,training,./ADE-Affordance-flat/training/ADE_train_00009332_exco.json,./ADE-Affordance-flat/training/ADE_train_00009332_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009332_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009332_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009333,training,./ADE-Affordance-flat/training/ADE_train_00009333_exco.json,./ADE-Affordance-flat/training/ADE_train_00009333_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009333_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009333_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009334,training,./ADE-Affordance-flat/training/ADE_train_00009334_exco.json,./ADE-Affordance-flat/training/ADE_train_00009334_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009334_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009334_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009335,training,,./ADE-Affordance-flat/training/ADE_train_00009335_relationship.txt,0,1,,ADE-Affordance/training/h/home_office/ADE_train_00009335_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009337,training,./ADE-Affordance-flat/training/ADE_train_00009337_exco.json,./ADE-Affordance-flat/training/ADE_train_00009337_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009337_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009337_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009338,training,./ADE-Affordance-flat/training/ADE_train_00009338_exco.json,./ADE-Affordance-flat/training/ADE_train_00009338_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009338_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009338_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009339,training,,./ADE-Affordance-flat/training/ADE_train_00009339_relationship.txt,0,1,,ADE-Affordance/training/h/home_office/ADE_train_00009339_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009340,training,./ADE-Affordance-flat/training/ADE_train_00009340_exco.json,./ADE-Affordance-flat/training/ADE_train_00009340_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009340_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009340_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009341,training,./ADE-Affordance-flat/training/ADE_train_00009341_exco.json,./ADE-Affordance-flat/training/ADE_train_00009341_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009341_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009341_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009342,training,./ADE-Affordance-flat/training/ADE_train_00009342_exco.json,./ADE-Affordance-flat/training/ADE_train_00009342_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009342_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009342_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009343,training,./ADE-Affordance-flat/training/ADE_train_00009343_exco.json,./ADE-Affordance-flat/training/ADE_train_00009343_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009343_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009343_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009344,training,./ADE-Affordance-flat/training/ADE_train_00009344_exco.json,./ADE-Affordance-flat/training/ADE_train_00009344_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009344_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009344_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009345,training,./ADE-Affordance-flat/training/ADE_train_00009345_exco.json,./ADE-Affordance-flat/training/ADE_train_00009345_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009345_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009345_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009346,training,./ADE-Affordance-flat/training/ADE_train_00009346_exco.json,./ADE-Affordance-flat/training/ADE_train_00009346_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009346_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009346_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009348,training,./ADE-Affordance-flat/training/ADE_train_00009348_exco.json,./ADE-Affordance-flat/training/ADE_train_00009348_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009348_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009348_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009351,training,./ADE-Affordance-flat/training/ADE_train_00009351_exco.json,./ADE-Affordance-flat/training/ADE_train_00009351_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009351_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009351_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009352,training,,./ADE-Affordance-flat/training/ADE_train_00009352_relationship.txt,0,1,,ADE-Affordance/training/h/home_office/ADE_train_00009352_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009353,training,./ADE-Affordance-flat/training/ADE_train_00009353_exco.json,./ADE-Affordance-flat/training/ADE_train_00009353_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009353_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009353_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009355,training,./ADE-Affordance-flat/training/ADE_train_00009355_exco.json,./ADE-Affordance-flat/training/ADE_train_00009355_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009355_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009355_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009358,training,./ADE-Affordance-flat/training/ADE_train_00009358_exco.json,./ADE-Affordance-flat/training/ADE_train_00009358_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009358_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009358_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009360,training,./ADE-Affordance-flat/training/ADE_train_00009360_exco.json,./ADE-Affordance-flat/training/ADE_train_00009360_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009360_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009360_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009361,training,./ADE-Affordance-flat/training/ADE_train_00009361_exco.json,./ADE-Affordance-flat/training/ADE_train_00009361_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009361_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009361_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009362,training,./ADE-Affordance-flat/training/ADE_train_00009362_exco.json,./ADE-Affordance-flat/training/ADE_train_00009362_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009362_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009362_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009363,training,./ADE-Affordance-flat/training/ADE_train_00009363_exco.json,./ADE-Affordance-flat/training/ADE_train_00009363_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009363_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009363_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009364,training,./ADE-Affordance-flat/training/ADE_train_00009364_exco.json,./ADE-Affordance-flat/training/ADE_train_00009364_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009364_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009364_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009365,training,./ADE-Affordance-flat/training/ADE_train_00009365_exco.json,./ADE-Affordance-flat/training/ADE_train_00009365_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009365_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009365_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009366,training,./ADE-Affordance-flat/training/ADE_train_00009366_exco.json,./ADE-Affordance-flat/training/ADE_train_00009366_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009366_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009366_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009368,training,./ADE-Affordance-flat/training/ADE_train_00009368_exco.json,./ADE-Affordance-flat/training/ADE_train_00009368_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009368_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009368_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009372,training,./ADE-Affordance-flat/training/ADE_train_00009372_exco.json,./ADE-Affordance-flat/training/ADE_train_00009372_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009372_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009372_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009375,training,./ADE-Affordance-flat/training/ADE_train_00009375_exco.json,./ADE-Affordance-flat/training/ADE_train_00009375_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009375_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009375_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009377,training,./ADE-Affordance-flat/training/ADE_train_00009377_exco.json,./ADE-Affordance-flat/training/ADE_train_00009377_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009377_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009377_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009378,training,./ADE-Affordance-flat/training/ADE_train_00009378_exco.json,./ADE-Affordance-flat/training/ADE_train_00009378_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009378_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009378_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009379,training,./ADE-Affordance-flat/training/ADE_train_00009379_exco.json,./ADE-Affordance-flat/training/ADE_train_00009379_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009379_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009379_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009380,training,./ADE-Affordance-flat/training/ADE_train_00009380_exco.json,./ADE-Affordance-flat/training/ADE_train_00009380_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009380_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009380_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009381,training,./ADE-Affordance-flat/training/ADE_train_00009381_exco.json,./ADE-Affordance-flat/training/ADE_train_00009381_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009381_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009381_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009382,training,./ADE-Affordance-flat/training/ADE_train_00009382_exco.json,./ADE-Affordance-flat/training/ADE_train_00009382_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009382_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009382_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009384,training,./ADE-Affordance-flat/training/ADE_train_00009384_exco.json,./ADE-Affordance-flat/training/ADE_train_00009384_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009384_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009384_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009385,training,./ADE-Affordance-flat/training/ADE_train_00009385_exco.json,./ADE-Affordance-flat/training/ADE_train_00009385_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009385_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009385_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009387,training,./ADE-Affordance-flat/training/ADE_train_00009387_exco.json,./ADE-Affordance-flat/training/ADE_train_00009387_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009387_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009387_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009388,training,./ADE-Affordance-flat/training/ADE_train_00009388_exco.json,./ADE-Affordance-flat/training/ADE_train_00009388_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009388_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009388_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009389,training,./ADE-Affordance-flat/training/ADE_train_00009389_exco.json,./ADE-Affordance-flat/training/ADE_train_00009389_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009389_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009389_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009390,training,,./ADE-Affordance-flat/training/ADE_train_00009390_relationship.txt,0,1,,ADE-Affordance/training/h/home_office/ADE_train_00009390_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009391,training,./ADE-Affordance-flat/training/ADE_train_00009391_exco.json,./ADE-Affordance-flat/training/ADE_train_00009391_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009391_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009391_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009393,training,./ADE-Affordance-flat/training/ADE_train_00009393_exco.json,./ADE-Affordance-flat/training/ADE_train_00009393_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009393_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009393_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009395,training,./ADE-Affordance-flat/training/ADE_train_00009395_exco.json,./ADE-Affordance-flat/training/ADE_train_00009395_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009395_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009395_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009400,training,./ADE-Affordance-flat/training/ADE_train_00009400_exco.json,./ADE-Affordance-flat/training/ADE_train_00009400_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009400_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009400_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009401,training,./ADE-Affordance-flat/training/ADE_train_00009401_exco.json,./ADE-Affordance-flat/training/ADE_train_00009401_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009401_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009401_relationship.txt
ADE-Affordance/training/h/home_office/ADE_train_00009402,training,./ADE-Affordance-flat/training/ADE_train_00009402_exco.json,./ADE-Affordance-flat/training/ADE_train_00009402_relationship.txt,1,1,ADE-Affordance/training/h/home_office/ADE_train_00009402_exco.json,ADE-Affordance/training/h/home_office/ADE_train_00009402_relationship.txt
